0
(0.00129951 27 14 28 , 0.266494 27 13 28) - (0.00248345 20 4 28 , 0.281001 18 4 26)
(0.0890745 27 15 25 , 0.283243 27 14 25) - (0.0128829 27 15 24 , 0.268867 28 15 24)
(0.0423588 23 20 19 , 0.162324 23 20 20) - (0.20328 23 20 19 , 0.248675 23 20 18)
(0.130062 23 20 21 , 0.162324 23 20 20) - (0.309855 23 20 21 , 0.493058 23 20 22)
(0.00394207 2 9 3 , 0.344177 1 14 2) - (0.0061531 2 8 1 , 0.305427 2 8 0)
(0.0558138 15 20 19 , 0.663865 15 20 17) - (0.0297008 15 20 19 , 0.162571 15 20 20)
(0.0525365 22 1 3 , 0.349928 23 1 3) - (0.0177998 26 1 3 , 0.283291 24 4 2)
(0.00919009 15 3 15 , 0.224227 15 0 15) - (0.0247972 15 2 15 , 0.248686 17 1 14)
(0.0750921 24 4 25 , 0.162986 25 4 25) - (0.0551377 24 5 24 , 0.454144 24 4 23)
(0.0741772 28 15 15 , 0.227721 29 13 14) - (0.00926878 26 11 15 , 0.262657 28 17 17)
(0.0425248 26 11 16 , 0.293951 26 11 17) - (0.00915378 28 15 17 , 0.305189 24 13 17)
(0.000434802 8 12 1 , 0.294187 7 11 3) - (0.0142373 9 10 0 , 0.348415 9 10 1)
(0.154488 23 8 11 , 0.163179 23 9 11) - (0.0718698 23 8 11 , 0.22578 22 8 12)
(0.0296002 29 7 17 , 0.241458 29 5 14) - (0.111523 27 11 14 , 0.270306 27 11 15)
(0.0625998 0 24 11 , 0.416789 0 25 13) - (0.0455551 0 26 11 , 0.404072 0 27 11)
(0.00904128 1 26 12 , 0.346793 1 27 10) - (0.215846 1 26 12 , 0.250661 1 25 12)
(0.0213313 25 8 3 , 0.163278 25 9 3) - (0.0524415 25 9 4 , 0.420288 25 10 4)
(0.0172943 17 27 28 , 0.223132 20 25 27) - (0.155047 21 25 26 , 0.288672 21 24 26)
(0.0104252 21 22 14 , 0.452593 20 22 14) - (0.118202 15 24 9 , 0.204697 16 24 9)
(0.0105262 16 16 22 , 0.217546 15 16 21) - (0.00993778 15 19 21 , 0.312384 16 19 21)
(0.0593743 12 14 18 , 0.343316 13 14 18) - (0.0860231 13 13 18 , 0.221638 13 13 17)
(0.14443 3 18 24 , 0.230064 4 18 24) - (0.110823 3 18 23 , 0.401349 4 17 21)
(0.0385993 2 10 20 , 0.36319 2 9 19) - (0.0666872 5 15 17 , 0.35703 7 15 17)
(0.0897923 3 15 9 , 0.313438 3 15 10) - (0.163632 3 15 10 , 0.421017 2 15 10)
(0.00662394 11 5 27 , 0.426613 10 6 28) - (0.00295189 3 5 25 , 0.318364 5 5 27)
(0.0822695 2 9 26 , 0.291832 1 10 27) - (0.0865822 3 9 26 , 0.334812 3 9 25)
(0.0045832 0 9 9 , 0.547319 0 8 10) - (0.00590923 6 12 14 , 0.330903 7 12 12)
(0.0871134 29 19 17 , 0.16387 29 19 18) - (0.0786309 29 18 17 , 0.239673 29 19 18)
(0.118034 0 5 11 , 0.260017 0 5 10) - (0.117008 1 4 12 , 0.163931 1 5 12)
(0.0943466 19 11 24 , 0.488884 19 11 23) - (0.16398 20 11 24 , 0.298428 21 11 24)
(0.0535913 10 18 0 , 0.426432 11 18 1) - (0.157756 10 19 0 , 0.3707 10 19 1)
(0.0924591 17 3 7 , 0.178745 16 3 7) - (0.110718 18 2 7 , 0.223137 17 3 7)
(0.0171542 15 28 9 , 0.188252 15 29 9) - (0.115831 15 29 5 , 0.259691 15 29 6)
(0.0688234 17 23 17 , 0.253512 16 25 17) - (0.104167 15 24 19 , 0.30841 14 24 19)
(0.0123052 18 24 21 , 0.250216 18 25 20) - (0.0166466 17 22 15 , 0.370992 17 20 15)
(0.00159178 17 19 21 , 0.332506 14 23 22) - (0.00308203 16 16 23 , 0.544825 15 16 23)
(0.0666171 18 27 1 , 0.250041 17 27 0) - (0.111801 17 29 0 , 0.538921 17 27 0)
(0.0917337 14 0 19 , 0.291551 15 0 19) - (0.0204008 14 1 19 , 0.472825 13 1 19)
(0.00795033 27 17 27 , 0.169581 27 18 27) - (0.0031406 29 12 27 , 0.314358 27 9 29)
(0.0749684 13 14 8 , 0.164913 12 13 8) - (0.138256 12 13 9 , 0.272207 11 13 9)
(0.0252845 10 24 7 , 0.377228 10 22 7) - (0.114283 10 24 6 , 0.350621 9 24 6)
(0.054657 16 18 1 , 0.345759 15 18 1) - (0.086844 16 19 0 , 0.30589 17 19 0)
(0.0768799 15 27 18 , 0.16508 16 27 18) - (0.103547 15 27 18 , 0.237931 15 27 19)
(0.0331385 26 22 29 , 0.4242 26 24 29) - (0.16515 25 22 29 , 0.193173 25 21 29)
(0.0138701 14 3 29 , 0.37712 14 3 28) - (0.0464342 14 4 29 , 0.3253 13 5 29)
(0.0118347 20 28 7 , 0.385045 19 28 8) - (0.052253 20 28 7 , 0.390427 18 28 8)
(0.080451 0 2 5 , 0.391522 0 3 5) - (0.125711 1 2 5 , 0.405194 1 2 6)
(0.0333422 24 28 2 , 0.285669 26 29 2) - (0.0676754 24 26 0 , 0.220356 26 26 1)
(0.104941 27 21 27 , 0.308866 26 21 26) - (0.119331 26 21 29 , 0.233375 25 22 28)
(0.0577111 27 13 26 , 0.213771 28 11 26) - (0.00422187 26 13 26 , 0.266194 28 15 28)
(0.007923 24 23 20 , 0.362096 23 23 20) - (0.00555904 28 23 21 , 0.360877 26 25 14)
(0.00317988 8 28 20 , 0.340697 5 27 23) - (0.00259278 20 27 26 , 0.268962 14 27 24)
(0.124251 22 22 18 , 0.264683 20 22 18) - (0.118524 22 21 18 , 0.284812 23 21 18)
(0.0556098 0 21 15 , 0.216534 0 22 15) - (0.0266497 1 20 13 , 0.342904 3 20 14)
(0.200919 22 27 20 , 0.340318 22 28 20) - (0.0416835 23 26 21 , 0.166226 23 27 21)
(0.120683 9 1 3 , 0.483951 10 1 3) - (0.299852 10 1 5 , 0.320918 10 1 4)
(0.00227675 21 25 28 , 0.274434 24 21 28) - (5.87999e-05 19 14 24 , 0.328338 29 16 24)
(0.166776 12 3 3 , 0.23416 12 3 4) - (0.0207386 9 1 1 , 0.330131 10 2 0)
(0.0166563 26 16 20 , 0.337042 26 14 17) - (0.0616794 25 13 18 , 0.261709 26 13 18)
(0.148886 24 7 17 , 0.166904 24 8 17) - (0.267651 24 7 17 , 0.444237 24 7 16)
(0.00745236 22 10 15 , 0.315161 22 9 16) - (0.0860091 24 9 15 , 0.274958 24 9 14)
(0.0690722 4 0 25 , 0.167032 5 2 26) - (0.115146 5 1 26 , 0.370535 3 1 27)
(0.12306 28 17 5 , 0.16708 28 18 5) - (0.211419 28 17 5 , 0.238913 29 17 5)
(0.09506 28 18 4 , 0.16708 28 18 5) - (0.20493 28 18 4 , 0.494713 29 17 4)
(0.00401205 7 6 8 , 0.265841 5 5 11) - (0.000635358 13 4 9 , 0.285517 5 6 10)
(0.167363 21 6 14 , 0.217131 21 6 12) - (0.0611681 21 5 14 , 0.411687 21 4 15)
(0.0411263 29 25 10 , 0.476073 29 27 10) - (0.573212 29 26 10 , 0.67335 29 25 10)
(0.0162457 29 21 10 , 0.307766 27 21 5) - (0.00121045 24 23 2 , 0.354551 12 22 4)
(0.121848 25 9 21 , 0.188442 25 8 21) - (0.0428822 25 9 21 , 0.328214 24 9 20)
(0.0250126 2 20 12 , 0.262749 2 18 11) - (0.0555024 1 17 12 , 0.40826 3 17 12)
(0.0456382 7 0 25 , 0.460416 7 1 25) - (0.0728985 7 0 26 , 0.291449 7 1 25)
(0.167674 11 11 16 , 0.232277 11 12 16) - (0.0463411 10 11 16 , 0.3445 11 10 16)
(0.0163265 10 12 17 , 0.345303 11 9 16) - (0.0469964 11 11 17 , 0.214507 10 11 17)
(0.0514131 15 14 5 , 0.236562 14 15 7) - (0.0303519 17 13 5 , 0.413216 15 15 6)
(0.0146632 8 28 11 , 0.283933 7 26 10) - (0.0432358 9 29 12 , 0.282516 9 29 13)
(0.0052266 14 25 18 , 0.271142 15 25 18) - (0.00134078 11 27 15 , 0.331976 11 25 15)
(0.119301 8 21 14 , 0.334327 6 20 14) - (0.114301 7 21 14 , 0.167841 6 21 14)
(0.134258 8 21 4 , 0.171312 7 21 4) - (0.0870718 7 20 4 , 0.325844 8 20 3)
(0.0725447 7 20 4 , 0.202542 8 20 4) - (0.0778869 8 22 4 , 0.305883 8 21 3)
(0.0167197 23 0 4 , 0.175336 24 2 4) - (0.0173474 20 0 3 , 0.60657 20 1 3)
(0.0275557 27 2 22 , 0.266712 27 2 23) - (0.0135811 27 2 25 , 0.284323 20 2 27)
(0.0859921 26 26 23 , 0.320437 26 24 24) - (0.37058 26 25 23 , 0.462748 26 26 23)
(0.05015 23 24 25 , 0.22833 23 24 26) - (0.0145218 25 25 24 , 0.330371 25 26 23)
(0.00472082 29 24 9 , 0.351339 28 25 7) - (0.00139241 11 27 5 , 0.324798 9 23 6)
(0.0351232 29 25 27 , 0.2432 29 24 25) - (0.0831462 29 25 26 , 0.602449 29 26 26)
(0.0129525 20 16 29 , 0.25938 20 18 28) - (0.0470168 22 19 27 , 0.1864 22 19 28)
(0.0729743 20 10 27 , 0.303611 19 10 27) - (0.0169405 18 8 27 , 0.265571 18 8 26)
(0.0379703 2 26 28 , 0.228575 2 24 29) - (0.0708805 2 26 29 , 0.576255 1 26 29)
(0.167577 27 23 11 , 0.23989 27 23 12) - (0.0935408 26 22 11 , 0.246395 26 21 11)
(0.000667564 28 20 21 , 0.35211 28 23 20) - (0.0345581 28 21 20 , 0.363072 27 21 18)
(0.0971231 26 12 9 , 0.168565 25 13 9) - (0.223955 25 13 8 , 0.326546 25 12 8)
(0.0140124 25 13 8 , 0.307352 23 17 14) - (0.110729 26 11 9 , 0.318762 27 11 11)
(0.140249 12 27 9 , 0.198582 12 27 8) - (0.122162 13 27 9 , 0.418396 12 26 9)
(0.0228736 26 0 27 , 0.240763 25 0 27) - (0.0161295 25 2 24 , 0.214577 26 2 25)
(0.00748357 29 10 6 , 0.422542 28 7 6) - (0.377574 29 10 6 , 0.449605 28 10 6)
(0.0231479 0 9 28 , 0.331396 5 1 24) - (0.00917279 0 11 29 , 0.505583 0 11 28)
(0.0777542 29 20 2 , 0.233384 29 20 1) - (0.168856 29 19 2 , 0.511004 28 19 1)
(0.0298945 2 3 9 , 0.227703 2 3 8) - (0.0218186 5 5 5 , 0.280335 5 6 7)
(0.14554 12 29 14 , 0.265973 12 28 13) - (0.0685277 13 29 14 , 0.168889 14 29 14)
(0.060394 16 29 14 , 0.214175 17 29 14) - (0.0569616 14 28 13 , 0.248231 15 28 13)
(0.0331155 26 3 23 , 0.207076 25 2 23) - (0.0988244 26 2 23 , 0.272537 26 3 23)
(0.0296939 26 3 25 , 0.301072 26 2 24) - (0.0672606 26 3 25 , 0.168945 26 3 24)
(0.0080093 28 12 16 , 0.216036 26 12 17) - (0.0285601 28 11 16 , 0.270306 27 11 15)
(0.0281419 0 13 2 , 0.335181 1 13 2) - (0.218132 1 12 3 , 0.300129 0 12 3)
(0.0978993 3 16 1 , 0.169216 4 16 1) - (0.034603 0 17 2 , 0.2744 1 18 4)
(0.130747 15 25 2 , 0.169233 15 26 2) - (0.0469963 15 24 1 , 0.315961 14 25 1)
(0.0400795 9 11 13 , 0.31583 9 10 13) - (0.156163 9 11 13 , 0.169259 10 11 13)
(0.00647642 16 1 13 , 0.247983 15 1 11) - (0.00471383 5 2 7 , 0.322509 5 5 8)
(0.118752 1 17 19 , 0.519687 1 17 20) - (0.0220127 1 16 18 , 0.169346 3 18 19)
(0.159426 20 27 12 , 0.193204 20 28 11) - (0.107375 21 27 12 , 0.470842 21 28 12)
(0.0404757 4 1 7 , 0.424726 4 2 7) - (0.133679 3 2 6 , 0.321591 3 4 6)
(0.00502151 25 19 26 , 0.273426 25 18 25) - (0.0370868 24 18 26 , 0.342864 23 17 26)
(0.0848609 27 19 27 , 0.169581 27 18 27) - (0.00196384 27 20 28 , 0.373525 29 20 27)
(0.0593287 0 27 21 , 0.281607 0 27 19) - (0.168768 1 27 21 , 0.498985 1 27 22)
(0.0709906 16 29 10 , 0.265216 16 29 12) - (0.0556369 15 29 8 , 0.229792 15 28 7)
(0.160455 21 9 11 , 0.169754 21 10 11) - (0.262744 21 9 11 , 0.686807 21 9 12)
(0.00611223 19 14 11 , 0.343119 19 14 12) - (0.00502429 19 13 10 , 0.221378 19 13 11)
(0.0971809 17 20 6 , 0.332289 17 20 7) - (0.0671083 18 20 6 , 0.169779 18 20 7)
(0.0882755 10 22 5 , 0.371591 10 21 5) - (0.115438 10 21 6 , 0.169845 10 21 4)
(0.0229034 1 1 20 , 0.443028 1 2 20) - (0.0136427 2 0 22 , 0.210675 4 1 24)
(0.0382854 29 6 22 , 0.367667 28 8 23) - (0.0673249 27 5 21 , 0.23202 26 4 21)
(0.0513605 17 20 3 , 0.287835 16 21 2) - (0.0134669 17 20 0 , 0.347026 16 20 0)
(0.0251543 5 4 1 , 0.235515 4 4 1) - (0.00416257 11 1 18 , 0.253715 8 1 22)
(0.0259625 23 8 29 , 0.396935 23 10 29) - (0.0314301 22 10 28 , 0.332781 21 9 28)
(0.0700998 21 29 10 , 0.226943 21 28 10) - (0.00205674 21 29 8 , 0.340098 22 27 10)
(0.131351 9 3 6 , 0.325939 9 4 6) - (0.168829 9 3 6 , 0.170474 10 3 6)
(0.00282692 12 0 24 , 0.314433 15 2 18) - (0.00403139 3 5 7 , 0.306757 3 6 10)
(0.0433547 7 18 2 , 0.170559 7 17 2) - (0.0233253 7 18 3 , 0.180836 8 18 4)
(0.170672 12 3 12 , 0.27478 12 3 13) - (0.0294665 11 3 12 , 0.210357 11 2 12)
(0.170759 15 5 2 , 0.392895 15 5 3) - (0.0660504 15 4 2 , 0.374466 14 4 3)
(0.139525 15 4 3 , 0.192242 16 4 3) - (0.0379906 14 5 2 , 0.358624 14 5 1)
(0.59469 7 6 13 , 0.765413 7 7 13) - (0.16448 6 5 13 , 0.171004 7 5 13)
(0.0460642 15 4 24 , 0.325309 16 5 23) - (0.029789 14 2 24 , 0.209781 16 2 25)
(0.134354 21 16 9 , 0.28921 22 16 9) - (0.171297 22 16 9 , 0.432399 22 16 10)
(0.0100959 7 4 5 , 0.385688 6 2 6) - (0.101271 8 4 6 , 0.226016 9 4 6)
(0.168473 11 4 21 , 0.237156 11 5 21) - (0.170766 10 4 21 , 0.171375 10 3 21)
(0.1714 1 12 19 , 0.54645 1 12 18) - (0.0855589 1 12 18 , 0.176125 2 12 18)
(0.0362484 7 22 6 , 0.283963 8 20 6) - (0.01556 8 23 6 , 0.246015 8 25 6)
(0.0808566 10 10 5 , 0.187608 10 8 5) - (0.00311292 10 12 4 , 0.317957 9 13 5)
(0.0581328 10 14 28 , 0.171694 9 13 28) - (0.0528003 10 15 27 , 0.405756 11 15 27)
(0.104743 16 19 7 , 0.171701 16 19 6) - (0.157649 16 19 7 , 0.233487 16 19 6)
(0.118577 8 29 3 , 0.425945 9 29 3) - (0.0567078 5 29 1 , 0.309513 6 27 2)
(0.168629 5 6 25 , 0.251294 4 6 25) - (0.171907 5 7 25 , 0.561947 5 8 25)
(0.0107387 14 14 20 , 0.196152 15 14 21) - (0.0190804 13 14 19 , 0.362222 13 15 19)
(0.0137431 19 2 19 , 0.234138 18 1 17) - (0.016412 19 0 20 , 0.393227 20 0 21)
(0.0751056 29 7 7 , 0.400315 26 6 8) - (0.00454537 27 7 4 , 0.231155 27 4 6)
(0.0110565 3 19 7 , 0.201482 3 21 7) - (0.00792718 3 20 10 , 0.275078 3 19 11)
(0.0555631 25 27 19 , 0.172749 25 27 20) - (0.151061 24 28 20 , 0.222257 25 28 21)
(0.0182946 26 26 2 , 0.273652 27 27 2) - (0.0241687 28 26 3 , 0.312831 28 25 2)
(0.0232533 1 12 3 , 0.295203 2 9 4) - (0.00304739 1 13 2 , 0.368159 4 14 2)
(0.0598125 25 19 18 , 0.29284 25 19 19) - (0.0228518 24 20 18 , 0.322689 24 20 19)
(0.181064 2 21 29 , 0.275226 2 22 29) - (0.0412938 2 21 29 , 0.172644 2 22 29)
(0.0182417 5 22 26 , 0.275109 2 22 25) - (0.135715 5 22 26 , 0.17268 6 22 26)
(0.0265333 20 6 4 , 0.334674 22 9 6) - (0.00598872 24 7 7 , 0.226069 25 7 6)
(0.0225633 7 14 17 , 0.309682 7 14 19) - (0.0243148 7 15 18 , 0.368409 6 14 18)
(0.0516038 18 9 27 , 0.465014 18 10 27) - (0.00384482 19 10 27 , 0.262064 23 8 27)
(0.141102 25 0 5 , 0.219137 25 1 6) - (0.0550646 25 0 6 , 0.34056 26 0 4)
(0.173085 6 25 8 , 0.31149 5 25 8) - (0.124087 6 25 7 , 0.369198 6 24 7)
(0.274459 5 4 17 , 0.309336 4 4 17) - (0.036618 4 4 19 , 0.260591 4 3 19)
(0.00387425 13 16 16 , 0.367975 14 16 16) - (0.0213957 14 16 16 , 0.265413 13 15 16)
(0.0164476 11 20 26 , 0.25579 12 19 26) - (0.0177157 12 21 26 , 0.223257 13 21 26)
(0.129853 11 19 27 , 0.18765 11 19 26) - (0.00467176 12 20 28 , 0.310022 14 22 27)
(0.0399178 3 9 18 , 0.284081 4 9 19) - (0.0300925 2 9 19 , 0.173426 2 9 20)
(0.0860879 12 4 26 , 0.349419 10 4 25) - (0.136364 12 6 26 , 0.424517 11 6 26)
(0.0878287 19 23 0 , 0.263479 20 23 1) - (0.0714671 20 23 1 , 0.522779 19 23 1)
(0.0556313 0 17 9 , 0.348083 1 17 9) - (0.038856 0 18 8 , 0.173613 0 19 8)
(0.0175066 21 14 4 , 0.32076 22 12 3) - (0.00909241 25 20 7 , 0.33088 26 21 8)
(0.00475302 16 18 9 , 0.210156 16 17 9) - (0.122814 15 18 9 , 0.430775 15 18 8)
(0.0581074 14 19 9 , 0.330817 15 18 9) - (0.2557 14 19 9 , 0.288765 14 19 10)
(0.00263281 1 13 8 , 0.344095 0 12 8) - (0.029785 3 16 8 , 0.541681 3 15 8)
(0.0279168 21 11 11 , 0.357686 20 11 13) - (0.00393733 21 11 9 , 0.274163 19 11 14)
(0.0178469 23 9 21 , 0.288431 23 10 21) - (0.0240487 22 9 22 , 0.233771 23 9 22)
(0.000877335 4 21 19 , 0.369481 1 25 15) - (0.000230401 12 24 20 , 0.341501 6 15 12)
(0.0454772 14 19 13 , 0.288488 15 20 12) - (0.0523772 13 19 13 , 0.22981 13 19 14)
(0.171671 26 19 1 , 0.174488 26 20 1) - (0.222079 26 19 1 , 0.306249 26 19 2)
(0.00666126 20 18 21 , 0.400384 20 17 21) - (0.00765672 22 17 21 , 0.34116 24 15 22)
(0.434465 26 18 21 , 0.647567 26 17 21) - (0.140391 26 19 21 , 0.192656 26 19 20)
(0.00703728 28 11 19 , 0.270469 27 9 19) - (0.00336096 18 5 20 , 0.27585 19 6 22)
(0.00113813 24 12 17 , 0.405625 25 12 17) - (0.000818874 28 11 19 , 0.303277 24 11 19)
(0.0304576 3 29 24 , 0.549833 4 29 24) - (0.0656968 4 27 25 , 0.314024 1 29 24)
(0.0316917 22 12 2 , 0.262047 21 12 2) - (0.0528527 26 13 2 , 0.236372 26 14 3)
(0.000355961 3 4 3 , 0.390207 5 5 3) - (0.0104944 2 2 3 , 0.321591 3 4 6)
(0.0634597 15 10 25 , 0.227889 14 13 25) - (0.0260199 16 13 22 , 0.2049 16 12 22)
(0.122976 17 24 25 , 0.400166 17 24 24) - (0.0211076 17 23 25 , 0.228404 16 23 25)
(0.032087 17 0 27 , 0.269051 21 0 27) - (0.00376116 17 1 27 , 0.281001 18 4 26)
(0.158502 19 9 14 , 0.321109 17 10 13) - (0.121193 19 9 14 , 0.208036 20 9 14)
(0.0060895 21 5 7 , 0.272636 20 5 7) - (0.0739786 20 4 8 , 0.331545 22 6 6)
(0.0151698 8 15 16 , 0.289063 9 15 7) - (0.0773732 9 16 15 , 0.357744 10 16 15)
(0.0937344 10 14 17 , 0.175255 10 14 16) - (0.290162 10 14 17 , 0.292471 10 13 17)
(0.0376184 2 16 27 , 0.175269 2 15 27) - (0.104948 2 16 27 , 0.209371 2 16 25)
(0.0990293 24 21 26 , 0.433605 24 22 26) - (0.0148992 24 20 28 , 0.29823 18 21 27)
(0.0456525 6 19 0 , 0.338071 8 19 0) - (0.0712165 8 18 0 , 0.271935 6 18 3)
(0.0813538 23 14 1 , 0.274854 23 15 3) - (0.100346 24 14 1 , 0.175442 24 14 0)
(0.00135905 15 17 12 , 0.292473 15 24 5) - (0.00424323 15 17 12 , 0.388509 16 17 12)
(0.0903724 2 22 13 , 0.286699 2 24 13) - (0.0193884 0 23 13 , 0.437339 0 23 15)
(0.17564 18 29 3 , 0.217147 18 29 4) - (0.0582453 19 29 4 , 0.203302 19 29 2)
(0.0155521 18 27 12 , 0.266951 18 28 11) - (0.0107964 17 29 11 , 0.175681 17 28 11)
(0.00423291 15 9 16 , 0.309222 14 11 16) - (0.0220325 16 5 18 , 0.296939 15 5 18)
(0.0287117 16 4 20 , 0.233391 17 4 18) - (0.14271 16 4 20 , 0.458259 16 4 19)
(0.00576597 15 24 19 , 0.260426 15 28 24) - (0.0112813 27 24 17 , 0.35184 27 23 17)
(0.0924593 9 25 20 , 0.311408 8 24 20) - (0.0251001 10 25 22 , 0.225747 10 25 23)
(0.00116431 25 6 26 , 0.323954 25 4 26) - (0.000661799 24 11 26 , 0.299852 17 6 28)
(0.0817149 0 21 5 , 0.21528 1 21 6) - (0.0039712 0 20 4 , 0.260827 0 20 3)
(0.0731169 22 10 18 , 0.176049 22 9 18) - (0.0160168 22 10 17 , 0.237953 21 10 17)
(0.0135827 5 2 1 , 0.415584 2 2 2) - (0.176114 4 3 2 , 0.225944 4 4 2)
(0.0866264 3 25 17 , 0.176164 2 25 17) - (0.167572 3 25 17 , 0.336664 3 25 16)
(0.0900432 2 25 18 , 0.176164 2 25 17) - (0.134586 1 26 16 , 0.427805 1 26 17)
(0.0141075 26 21 4 , 0.345004 27 21 7) - (0.00275679 27 21 4 , 0.509207 28 21 4)
(0.109002 17 17 16 , 0.215706 17 17 17) - (0.0292444 17 19 16 , 0.366778 18 18 17)
(0.0354545 9 1 24 , 0.327889 8 1 24) - (0.150611 9 0 25 , 0.1763 9 1 25)
(0.0258896 21 27 24 , 0.415858 22 28 25) - (0.0507857 22 29 24 , 0.333961 23 29 26)
(0.107686 7 27 10 , 0.181224 8 27 10) - (0.0156694 7 27 11 , 0.360125 8 26 11)
(0.0285513 22 27 22 , 0.297249 23 27 23) - (0.0378459 23 27 19 , 0.336196 22 28 22)
(0.0234321 10 0 14 , 0.33678 9 0 15) - (0.136608 10 0 14 , 0.405857 9 0 14)
(0.00176723 4 19 25 , 0.287538 5 24 28) - (0.00306235 3 12 26 , 0.333385 6 10 27)
(0.0848671 19 20 2 , 0.176867 20 20 2) - (0.0670966 19 21 2 , 0.206952 19 22 2)
(0.00588354 21 9 16 , 0.365935 21 8 17) - (0.00205933 21 8 18 , 0.260016 18 10 19)
(0.0830665 20 16 20 , 0.185211 19 16 19) - (0.0855277 20 16 21 , 0.546062 20 16 22)
(0.0922304 28 18 8 , 0.494171 26 18 8) - (0.0966626 28 19 8 , 0.177096 28 20 8)
(0.013226 20 4 5 , 0.206187 19 3 5) - (0.0245748 19 3 4 , 0.428507 19 3 5)
(0.0837177 19 4 17 , 0.383849 19 4 16) - (0.133974 19 4 17 , 0.279385 18 4 17)
(0.12605 1 27 0 , 0.177476 1 26 0) - (0.0547079 2 28 0 , 0.213133 2 25 0)
(0.00158206 27 6 19 , 0.362854 28 6 19) - (0.00109369 28 6 20 , 0.318394 28 10 18)
(0.177609 3 29 21 , 0.234918 4 29 21) - (0.154137 4 29 21 , 0.19887 4 28 21)
(0.0734413 10 22 19 , 0.192696 10 20 20) - (0.0159597 10 23 20 , 0.386621 10 21 19)
(0.12364 11 22 17 , 0.349713 11 23 17) - (0.147319 12 22 18 , 0.177798 11 22 18)
(0.0433819 22 14 24 , 0.442502 22 16 26) - (0.0571125 23 14 24 , 0.476056 23 14 25)
(0.0949884 22 10 7 , 0.178069 22 9 8) - (0.0523997 22 10 6 , 0.353723 21 9 5)
(0.104787 22 9 9 , 0.178069 22 9 8) - (0.15534 21 9 9 , 0.457613 21 9 8)
(0.0324378 11 22 27 , 0.270465 12 23 27) - (0.00571065 10 24 28 , 0.301614 9 25 24)
(0.336415 22 3 25 , 0.359913 22 2 25) - (0.0240514 22 3 26 , 0.217606 24 3 25)
(0.00669558 22 0 29 , 0.345033 29 1 28) - (0.00118816 22 1 29 , 0.464055 23 3 28)
(0.138368 29 13 9 , 0.322217 29 11 11) - (0.0465307 28 13 8 , 0.492346 29 13 8)
(0.00458029 24 29 15 , 0.310828 23 29 15) - (0.0338077 24 28 17 , 0.386166 24 28 16)
(0.016238 27 3 1 , 0.326432 28 2 5) - (0.000978625 28 4 8 , 0.341403 28 4 7)
(0.0267637 2 25 13 , 0.318876 1 25 13) - (0.0688404 1 25 13 , 0.27532 1 27 12)
(0.00889102 28 27 0 , 0.323082 24 27 2) - (0.0167508 29 27 0 , 0.36982 27 26 4)
(0.00522122 23 7 7 , 0.280219 20 9 8) - (0.0227055 22 1 14 , 0.299457 23 3 16)
(0.1081 15 1 10 , 0.247983 15 1 11) - (0.130756 15 1 9 , 0.384972 15 1 10)
(0.102276 3 1 24 , 0.224022 4 1 24) - (0.078409 3 1 24 , 0.178638 3 0 25)
(0.0380008 5 2 25 , 0.302096 6 5 23) - (0.0181766 6 2 25 , 0.283818 6 3 25)
(0.0028188 15 29 5 , 0.374488 16 29 9) - (0.143036 23 29 13 , 0.178682 23 29 12)
(0.0198071 9 8 3 , 0.248269 9 8 1) - (0.0998296 9 8 2 , 0.178713 9 7 2)
(0.0191532 16 2 9 , 0.305803 16 3 6) - (0.0516766 16 3 8 , 0.445015 16 3 9)
(0.046996 10 3 27 , 0.50275 10 3 26) - (0.0213203 10 3 28 , 0.204749 11 3 27)
(0.00247376 10 6 29 , 0.358726 6 3 22) - (0.00464671 12 7 27 , 0.308136 12 9 28)
(0.091802 9 15 23 , 0.179098 9 13 23) - (0.194325 9 15 23 , 0.320581 9 15 24)
(0.138918 27 23 22 , 0.179158 27 23 21) - (0.169567 27 22 22 , 0.332572 27 22 21)
(0.0790618 16 20 10 , 0.282383 16 21 10) - (0.0159838 17 19 10 , 0.34132 17 18 10)
(0.000237205 11 20 17 , 0.329882 13 23 11) - (0.00760467 24 29 25 , 0.328277 26 28 21)
(0.167895 24 12 0 , 0.232206 24 11 1) - (0.210365 24 12 0 , 0.268524 24 11 0)
(0.012226 19 20 25 , 0.301877 18 20 25) - (0.00149454 19 20 26 , 0.326019 25 17 29)
(0.057767 14 3 7 , 0.298379 15 3 7) - (0.0243522 17 5 5 , 0.356345 17 7 2)
(0.179451 5 28 14 , 0.213531 5 27 14) - (0.0543455 3 28 14 , 0.246762 4 27 14)
(0.261346 5 23 8 , 0.293864 5 23 9) - (0.053712 4 23 9 , 0.179452 4 23 8)
(0.00900416 9 25 4 , 0.235247 9 24 2) - (0.0278362 8 29 2 , 0.220948 9 27 6)
(0.00281038 9 0 25 , 0.384783 12 1 27) - (0.00149575 7 1 23 , 0.311828 9 4 25)
(0.0123553 9 19 23 , 0.260427 12 21 20) - (0.00518929 9 20 24 , 0.253938 11 20 23)
(0.0153501 21 2 19 , 0.3516 20 2 19) - (0.00953372 26 0 16 , 0.353966 26 1 16)
(0.0802083 4 6 6 , 0.218445 4 5 6) - (0.179759 4 6 7 , 0.259319 3 6 7)
(0.131321 3 17 25 , 0.352315 3 17 26) - (0.0577277 4 17 25 , 0.251898 2 16 24)
(0.00181566 23 0 25 , 0.718689 24 0 25) - (0.0465232 23 1 25 , 0.205004 23 1 24)
